year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2019,9,YV,Mesa Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",61,10,5,1,1,0,3,3,0,1009,722,72,33,0,182
2019,9,YV,Mesa Airlines Inc.,COU,"Columbia, MO: Columbia Regional",50,13,4.04,0,2.31,0,6.65,1,1,714,203,0,87,0,424
2019,9,YV,Mesa Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",144,33,11.07,1,2.89,0,18.04,3,0,3132,1554,76,204,0,1298
2019,9,YV,Mesa Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",114,21,8,2,2,0,9,1,0,1285,439,93,202,0,551
2019,9,YV,Mesa Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",59,10,7,0,1,0,2,1,0,702,449,0,22,0,231
2019,9,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",58,13,4,2,4,0,3,2,0,528,259,113,83,0,73
2019,9,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3485,520,119.82,24.17,107.46,1.84,266.72,94,9,41609,11145,2579,6668,44,21173
2019,9,YV,Mesa Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",170,30,13.39,0,4.03,0,12.59,1,0,1862,749,0,139,0,974
2019,9,YV,Mesa Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",54,17,14,3,0,0,0,2,0,1562,1338,224,0,0,0
2019,9,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",128,16,10,4,1,0,1,3,0,1156,634,427,28,0,67
2019,9,YV,Mesa Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",60,13,6.72,0,0.16,0,6.12,1,0,1118,569,0,23,0,526
2019,9,YV,Mesa Airlines Inc.,ELP,"El Paso, TX: El Paso International",352,56,22.01,3.08,7.93,0,22.98,3,0,4028,938,635,294,0,2161
2019,9,YV,Mesa Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",6,1,0.89,0,0.11,0,0,0,0,35,31,0,4,0,0
2019,9,YV,Mesa Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",32,4,1.94,0,1.06,0,1,1,0,280,135,0,48,0,97
2019,9,YV,Mesa Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YV,Mesa Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",108,23,9.47,0.9,2.24,0,10.39,2,1,1805,612,103,238,0,852
2019,9,YV,Mesa Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",92,12,4.53,0.09,1.38,0,6,0,0,449,116,2,29,0,302
2019,9,YV,Mesa Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YV,Mesa Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",60,9,5.08,0,1.92,0,2,1,0,873,674,0,53,0,146
2019,9,YV,Mesa Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",54,12,4,2,1,0,5,2,0,584,270,88,21,0,205
2019,9,YV,Mesa Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",42,7,2.52,0,0.81,0,3.67,4,0,295,66,0,33,0,196
2019,9,YV,Mesa Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",123,17,11,3,1,0,2,2,0,1254,826,92,31,0,305
2019,9,YV,Mesa Airlines Inc.,HHH,"Hilton Head, SC: Hilton Head Airport",14,1,0,1,0,0,0,5,0,814,0,814,0,0,0
2019,9,YV,Mesa Airlines Inc.,HOU,"Houston, TX: William P Hobby",195,40,11.76,2.83,6.05,0,19.36,9,0,3641,1187,294,315,0,1845
2019,9,YV,Mesa Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",60,10,7,3,0,0,0,3,0,932,336,596,0,0,0
2019,9,YV,Mesa Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",197,38,11.64,4.73,0.86,0,20.77,3,0,3405,981,605,26,0,1793
2019,9,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1971,211,32,11,28,0,140,31,1,18719,2708,1282,1137,0,13592
2019,9,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2910,499,103.14,23.33,227.11,0,145.43,143,28,35707,11670,1478,10010,0,12549
2019,9,YV,Mesa Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",138,29,9.27,0,8.46,0,11.27,3,1,1666,364,0,233,0,1069
2019,9,YV,Mesa Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",88,14,6,1,1,0,6,1,0,847,367,83,35,0,362
2019,9,YV,Mesa Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",182,30,12.2,1.52,3.4,0,12.88,8,0,1563,573,81,118,0,791
2019,9,YV,Mesa Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",77,8,4.68,0,0.32,0,3,7,0,414,236,0,6,0,172
2019,9,YV,Mesa Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",27,4,1.33,0,0.36,0,2.31,0,0,295,86,0,10,0,199
2019,9,YV,Mesa Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",195,36,10.76,1.81,6.03,0,17.39,4,0,2521,692,249,223,0,1357
2019,9,YV,Mesa Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",80,18,5.72,0,4.33,0,7.95,0,0,1178,372,0,166,0,640
2019,9,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",119,33,9,0,18,0,6,3,1,3233,1273,0,1366,0,594
2019,9,YV,Mesa Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",86,15,6.71,0,1.99,0,6.3,1,0,912,319,0,149,0,444
2019,9,YV,Mesa Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",49,17,6.56,0.27,4.36,0.49,5.32,1,0,870,358,17,133,55,307
2019,9,YV,Mesa Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",242,34,13.74,0.24,2.82,0,17.2,6,0,1897,841,23,85,0,948
2019,9,YV,Mesa Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",70,17,10.13,0.75,1.9,0,4.23,1,0,1366,848,53,79,0,386
2019,9,YV,Mesa Airlines Inc.,MEM,"Memphis, TN: Memphis International",93,15,6.31,1,2.31,0,5.38,4,0,621,296,81,49,0,195
2019,9,YV,Mesa Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",196,40,19.66,2.07,2.63,0,15.64,4,0,2834,1149,119,67,0,1499
2019,9,YV,Mesa Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YV,Mesa Airlines Inc.,MHT,"Manchester, NH: Manchester-Boston Regional",6,2,1,1,0,0,0,0,0,92,28,64,0,0,0
2019,9,YV,Mesa Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",51,9,7,1,0,0,1,2,0,524,455,24,0,0,45
2019,9,YV,Mesa Airlines Inc.,MLI,"Moline, IL: Quad City International",56,9,3.12,0,2.23,0,3.66,0,0,523,178,0,61,0,284
2019,9,YV,Mesa Airlines Inc.,MLU,"Monroe, LA: Monroe Regional",6,2,1.4,0,0.06,0,0.54,0,0,42,28,0,1,0,13
2019,9,YV,Mesa Airlines Inc.,MOB,"Mobile, AL: Mobile Regional",121,16,8.51,1,1.65,0,4.84,2,0,1736,986,355,27,0,368
2019,9,YV,Mesa Airlines Inc.,MRY,"Monterey, CA: Monterey Regional",92,25,10.35,0.12,6.67,0,7.87,1,0,1503,585,6,187,0,725
2019,9,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",115,22,7,5,3,0,7,4,0,1842,949,261,88,0,544
2019,9,YV,Mesa Airlines Inc.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",36,3,1,0,1,0,1,0,0,662,95,0,53,0,514
2019,9,YV,Mesa Airlines Inc.,MTJ,"Montrose/Delta, CO: Montrose Regional",62,9,4.2,0,1.81,0,2.99,2,0,772,370,0,80,0,322
2019,9,YV,Mesa Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",74,8,0.98,0,1.91,0,5.1,2,0,547,40,0,92,0,415
2019,9,YV,Mesa Airlines Inc.,OKC,"Oklahoma City, OK: Will Rogers World",278,62,26.48,5.45,7.53,0,22.54,8,0,5136,2306,724,315,0,1791
2019,9,YV,Mesa Airlines Inc.,OMA,"Omaha, NE: Eppley Airfield",89,13,5,2,2,0,4,4,0,685,394,71,48,0,172
2019,9,YV,Mesa Airlines Inc.,ONT,"Ontario, CA: Ontario International",81,9,3.24,0,0.36,0,5.4,3,0,622,209,0,17,0,396
2019,9,YV,Mesa Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",171,20,12,1,0,0,7,12,0,1773,919,128,0,0,726
2019,9,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",31,10,7,1,0,0,2,0,0,890,552,89,0,0,249
2019,9,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1440,189,52.52,7.36,36.06,0.06,93.02,35,14,17547,7377,932,1650,1,7587
2019,9,YV,Mesa Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",60,19,6.86,0,2.54,0,9.6,1,1,1441,526,0,66,0,849
2019,9,YV,Mesa Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",148,16,9,2,2,0,3,2,0,1455,987,126,207,0,135
2019,9,YV,Mesa Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",131,21,10.83,1,2.54,0,6.63,6,0,866,437,24,45,0,360
2019,9,YV,Mesa Airlines Inc.,PSP,"Palm Springs, CA: Palm Springs International",82,10,6.41,0,0.06,0.05,3.48,1,0,917,543,0,2,9,363
2019,9,YV,Mesa Airlines Inc.,PVD,"Providence, RI: Theodore Francis Green State",60,3,1,0,1,0,1,0,0,197,91,0,21,0,85
2019,9,YV,Mesa Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",30,6,2,3,1,0,0,0,0,512,280,210,22,0,0
2019,9,YV,Mesa Airlines Inc.,RAP,"Rapid City, SD: Rapid City Regional",62,15,6.12,0,1.21,0,7.68,0,1,822,165,0,36,0,621
2019,9,YV,Mesa Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",90,23,8,2,10,0,3,2,0,1677,636,530,268,0,243
2019,9,YV,Mesa Airlines Inc.,RIC,"Richmond, VA: Richmond International",118,17,12,0,0,0,5,4,0,2077,1626,0,0,0,451
2019,9,YV,Mesa Airlines Inc.,RNO,"Reno, NV: Reno/Tahoe International",109,16,5.44,2.18,0.75,0,7.63,2,0,896,315,122,33,0,426
2019,9,YV,Mesa Airlines Inc.,ROC,"Rochester, NY: Greater Rochester International",84,16,7,2,3,0,4,1,0,1114,616,190,66,0,242
2019,9,YV,Mesa Airlines Inc.,RSW,"Fort Myers, FL: Southwest Florida International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YV,Mesa Airlines Inc.,SAF,"Santa Fe, NM: Santa Fe Municipal",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YV,Mesa Airlines Inc.,SAT,"San Antonio, TX: San Antonio International",41,5,3,0,1,0,1,0,0,258,83,0,54,0,121
2019,9,YV,Mesa Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",52,11,5,3,1,0,2,5,0,908,346,290,34,0,238
2019,9,YV,Mesa Airlines Inc.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",38,14,4.24,0,3.22,0,6.54,1,0,958,245,0,189,0,524
2019,9,YV,Mesa Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",170,32,14.7,2.1,1.65,0,13.55,3,0,3157,1686,214,127,0,1130
2019,9,YV,Mesa Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",87,22,9.74,2.01,1.06,0,9.2,0,0,1686,320,83,55,0,1228
2019,9,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",80,18,10.29,1.35,1.19,0,5.17,3,0,1435,588,364,22,0,461
2019,9,YV,Mesa Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",67,13,7.93,2,1.07,0,2,1,0,947,318,441,38,0,150
2019,9,YV,Mesa Airlines Inc.,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",30,4,1,0,1.33,0,1.67,1,0,258,21,0,64,0,173
2019,9,YV,Mesa Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",61,8,4,0,0,0,4,0,0,522,197,0,0,0,325
2019,9,YV,Mesa Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",73,15,7.13,0,2.1,0,5.77,1,0,929,357,0,62,0,510
2019,9,YV,Mesa Airlines Inc.,TPA,"Tampa, FL: Tampa International",1,1,0,1,0,0,0,0,0,65,0,65,0,0,0
2019,9,YV,Mesa Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",71,15,11,3,1,0,0,3,0,532,357,158,17,0,0
2019,9,YV,Mesa Airlines Inc.,TUS,"Tucson, AZ: Tucson International",174,20,8.37,0,2.02,0,9.61,6,0,1944,1131,0,66,0,747
2019,9,YV,Mesa Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YV,Mesa Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",68,5,2.72,0,0.63,0,1.64,0,0,220,75,0,23,0,122
2019,9,YV,Mesa Airlines Inc.,XNA,"Fayetteville, AR: Northwest Arkansas Regional",26,2,1,1,0,0,0,1,0,187,157,30,0,0,0
2019,9,YV,Mesa Airlines Inc.,YUM,"Yuma, AZ: Yuma MCAS/Yuma International",44,6,3.16,0,0.91,0,1.94,1,0,235,72,0,19,0,144
2019,9,YX,Republic Airline,ABQ,"Albuquerque, NM: Albuquerque International Sunport",5,1,0,0,1,0,0,0,0,16,0,0,16,0,0
2019,9,YX,Republic Airline,ACK,"Nantucket, MA: Nantucket Memorial",8,1,0,0,0,0,1,0,0,41,0,0,0,0,41
2019,9,YX,Republic Airline,ALB,"Albany, NY: Albany International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",500,67,23.14,4.52,23.88,0,15.46,14,1,3758,1702,288,738,0,1030
2019,9,YX,Republic Airline,AUS,"Austin, TX: Austin - Bergstrom International",47,2,1,0,1,0,0,0,0,84,39,0,45,0,0
2019,9,YX,Republic Airline,AVL,"Asheville, NC: Asheville Regional",9,1,0,0,1,0,0,0,0,17,0,0,17,0,0
2019,9,YX,Republic Airline,BDL,"Hartford, CT: Bradley International",78,3,0,0,3,0,0,0,0,54,0,0,54,0,0
2019,9,YX,Republic Airline,BGR,"Bangor, ME: Bangor International",64,10,2.54,0,6.77,0,0.69,1,0,311,129,0,171,0,11
2019,9,YX,Republic Airline,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",62,17,3.95,0,3.87,0,9.19,0,0,1572,982,0,124,0,466
2019,9,YX,Republic Airline,BIL,"Billings, MT: Billings Logan International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YX,Republic Airline,BNA,"Nashville, TN: Nashville International",447,54,10.91,0.11,21.17,0,21.82,1,2,2368,290,2,770,0,1306
2019,9,YX,Republic Airline,BOS,"Boston, MA: Logan International",892,97,27.03,1.89,55.71,0,12.37,1,0,5558,1755,293,2852,0,658
2019,9,YX,Republic Airline,BRO,"Brownsville, TX: Brownsville South Padre Island International",34,2,0,0.06,0.07,0,1.87,1,0,110,0,5,2,0,103
2019,9,YX,Republic Airline,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",4,1,0,0,1,0,0,0,0,22,0,0,22,0,0
2019,9,YX,Republic Airline,BTV,"Burlington, VT: Burlington International",172,18,1.93,0,12.83,0,3.24,0,1,556,38,0,446,0,72
2019,9,YX,Republic Airline,BUF,"Buffalo, NY: Buffalo Niagara International",228,38,7.25,0.44,9.73,0.81,19.77,0,0,2013,498,22,315,75,1103
2019,9,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",39,3,0,0,0,0,3,0,0,183,0,0,0,0,183
2019,9,YX,Republic Airline,CHS,"Charleston, SC: Charleston AFB/International",186,19,2.91,0.75,6.54,0,8.8,17,0,1180,185,174,151,0,670
2019,9,YX,Republic Airline,CLE,"Cleveland, OH: Cleveland-Hopkins International",204,18,2.4,0,8.92,0,6.68,1,2,801,116,0,306,0,379
2019,9,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",908,66,10.63,1.99,23.42,0.09,29.88,11,0,4031,853,110,1063,22,1983
2019,9,YX,Republic Airline,CMH,"Columbus, OH: John Glenn Columbus International",1085,135,31.83,2.29,40.02,0,60.86,4,0,9354,2579,186,1619,0,4970
2019,9,YX,Republic Airline,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",4,1,0,0,0.67,0,0.33,0,0,42,0,0,28,0,14
2019,9,YX,Republic Airline,CRP,"Corpus Christi, TX: Corpus Christi International",40,3,0.19,0.42,0.81,0,1.58,1,0,260,8,11,34,0,207
2019,9,YX,Republic Airline,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",197,32,7.68,0.38,7.52,0,16.42,3,0,1652,444,12,203,0,993
2019,9,YX,Republic Airline,DAB,"Daytona Beach, FL: Daytona Beach International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YX,Republic Airline,DAY,"Dayton, OH: James M Cox/Dayton International",23,2,0,0,1.18,0,0.82,0,0,164,0,0,57,0,107
2019,9,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2608,244,49.4,3.78,99.7,0.61,90.51,16,3,15558,4013,327,4568,12,6638
2019,9,YX,Republic Airline,DEN,"Denver, CO: Denver International",407,53,9.87,2.56,26.3,0,14.26,1,2,3638,1072,491,889,0,1186
2019,9,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",80,23,3.76,0.79,8.78,0,9.67,1,0,1664,158,106,384,0,1016
2019,9,YX,Republic Airline,DRO,"Durango, CO: Durango La Plata County",90,13,5.81,0,3.23,0,3.95,0,0,1520,1246,0,84,0,190
2019,9,YX,Republic Airline,DSM,"Des Moines, IA: Des Moines International",121,10,0.95,1,4.82,0,3.23,0,1,650,40,239,174,0,197
2019,9,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",774,103,20.7,5.08,35.06,0.21,41.95,2,0,6333,1189,637,1962,4,2541
2019,9,YX,Republic Airline,ELP,"El Paso, TX: El Paso International",60,8,3.31,0,2.76,0,1.92,0,0,477,290,0,66,0,121
2019,9,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2223,382,28.02,5.56,257.44,1,89.99,29,2,27624,2288,304,17585,33,7414
2019,9,YX,Republic Airline,EYW,"Key West, FL: Key West International",214,7,1.95,0,1.24,0,3.8,0,1,335,99,0,32,0,204
2019,9,YX,Republic Airline,FAR,"Fargo, ND: Hector International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YX,Republic Airline,GJT,"Grand Junction, CO: Grand Junction Regional",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YX,Republic Airline,GRR,"Grand Rapids, MI: Gerald R. Ford International",111,18,1.55,0.01,6.94,0.17,9.33,4,0,867,35,1,224,20,587
2019,9,YX,Republic Airline,GSO,"Greensboro/High Point, NC: Piedmont Triad International",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YX,Republic Airline,GSP,"Greer, SC: Greenville-Spartanburg International",30,11,4.12,1.82,4.44,0,0.63,0,0,425,137,100,165,0,23
2019,9,YX,Republic Airline,HHH,"Hilton Head, SC: Hilton Head Airport",181,20,8.59,0,4.41,0,7,11,0,1530,1056,0,118,0,356
2019,9,YX,Republic Airline,HRL,"Harlingen/San Benito, TX: Valley International",9,2,0,1,0,0,1,1,0,47,0,16,0,0,31
2019,9,YX,Republic Airline,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",25,5,0,0,1.19,0,3.81,0,0,124,0,0,32,0,92
2019,9,YX,Republic Airline,HVN,"New Haven, CT: Tweed New Haven",92,9,0,0.12,3.78,0,5.1,0,0,378,0,6,164,0,208
2019,9,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",1090,141,25.71,1.92,83.79,0,29.58,39,10,8153,1605,185,4444,0,1919
2019,9,YX,Republic Airline,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",31,1,0.22,0,0.78,0,0,2,0,64,14,0,50,0,0
2019,9,YX,Republic Airline,ILM,"Wilmington, NC: Wilmington International",56,16,3.04,0,3.73,0,9.23,5,0,1107,147,0,224,0,736
2019,9,YX,Republic Airline,IND,"Indianapolis, IN: Indianapolis International",948,113,33.72,2.4,27.21,0,49.67,7,0,7301,1873,286,1233,0,3909
2019,9,YX,Republic Airline,JAX,"Jacksonville, FL: Jacksonville International",356,30,9.34,0.12,11.43,0,9.11,19,0,1719,420,5,506,0,788
2019,9,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",159,19,1.88,1.21,12.25,0,3.65,0,0,1253,375,38,600,0,240
2019,9,YX,Republic Airline,LEX,"Lexington, KY: Blue Grass",75,11,4.68,0.98,0.36,0,4.98,1,2,613,226,134,13,0,240
2019,9,YX,Republic Airline,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",62,8,1.05,2,2,0,2.95,1,0,462,97,88,79,0,198
2019,9,YX,Republic Airline,LGA,"New York, NY: LaGuardia",2817,619,70.89,14.05,428.7,0,105.36,16,5,38477,5286,1851,22115,0,9225
2019,9,YX,Republic Airline,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",31,8,3.32,0,1.78,0,2.9,0,0,426,194,0,73,0,159
2019,9,YX,Republic Airline,MCI,"Kansas City, MO: Kansas City International",433,47,13.7,3.9,17.62,0,11.77,3,0,2086,634,197,691,0,564
2019,9,YX,Republic Airline,MDT,"Harrisburg, PA: Harrisburg International",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YX,Republic Airline,MEM,"Memphis, TN: Memphis International",187,8,1.65,0,3,0,3.35,0,0,226,74,0,82,0,70
2019,9,YX,Republic Airline,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YX,Republic Airline,MHT,"Manchester, NH: Manchester-Boston Regional",136,9,0,0,5.58,0,3.42,0,0,246,0,0,135,0,111
2019,9,YX,Republic Airline,MIA,"Miami, FL: Miami International",1001,65,18.9,0,21.28,0.88,23.95,13,1,3497,1763,0,601,42,1091
2019,9,YX,Republic Airline,MKE,"Milwaukee, WI: General Mitchell International",113,19,1.57,1.2,6.7,0,9.53,1,0,1313,93,101,345,0,774
2019,9,YX,Republic Airline,MLB,"Melbourne, FL: Melbourne International",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YX,Republic Airline,MSN,"Madison, WI: Dane County Regional-Truax Field",139,24,3.91,0.81,8.2,0,11.08,2,0,1247,156,129,336,0,626
2019,9,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",416,71,12.47,0.03,28.85,0.65,29,4,3,3515,760,8,1086,13,1648
2019,9,YX,Republic Airline,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",303,20,7.62,0,2.91,0,9.46,0,0,1366,438,0,134,0,794
2019,9,YX,Republic Airline,MVY,"Martha's Vineyard, MA: Martha's Vineyard Airport",8,1,0.05,0,0,0,0.95,0,0,81,4,0,0,0,77
2019,9,YX,Republic Airline,MYR,"Myrtle Beach, SC: Myrtle Beach International",37,7,1.53,0,2.47,0,3,1,0,370,62,0,40,0,268
2019,9,YX,Republic Airline,OKC,"Oklahoma City, OK: Will Rogers World",114,17,3.48,0.73,3.67,0.7,8.43,1,0,1538,148,202,231,16,941
2019,9,YX,Republic Airline,OMA,"Omaha, NE: Eppley Airfield",224,39,9.76,2.3,14.02,0,12.92,3,2,2056,299,243,468,0,1046
2019,9,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1255,147,18.46,2.52,90.53,0,35.49,44,2,13680,960,233,9559,0,2928
2019,9,YX,Republic Airline,ORF,"Norfolk, VA: Norfolk International",55,4,2.44,0,1.39,0,0.17,2,0,121,80,0,32,0,9
2019,9,YX,Republic Airline,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",24,3,0,0,3,0,0,4,0,71,0,0,71,0,0
2019,9,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1663,160,38.16,4.79,74.18,0,42.87,11,0,10919,3117,701,3852,0,3249
2019,9,YX,Republic Airline,PIT,"Pittsburgh, PA: Pittsburgh International",758,130,23.52,4.59,44.17,0,57.72,11,0,7588,1296,454,1905,0,3933
2019,9,YX,Republic Airline,PNS,"Pensacola, FL: Pensacola International",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,9,YX,Republic Airline,PVD,"Providence, RI: Theodore Francis Green State",84,12,1.97,0,6.39,0,3.64,0,0,413,47,0,206,0,160
2019,9,YX,Republic Airline,PWM,"Portland, ME: Portland International Jetport",184,28,8.05,0.68,11.66,0,7.61,0,0,1390,448,30,438,0,474
2019,9,YX,Republic Airline,RAP,"Rapid City, SD: Rapid City Regional",56,8,3.4,0.32,2.64,0,1.64,0,0,337,171,9,73,0,84
2019,9,YX,Republic Airline,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",469,64,9.53,1.7,24.91,0.17,27.69,2,0,3940,532,70,1153,24,2161
2019,9,YX,Republic Airline,RIC,"Richmond, VA: Richmond International",242,36,9.8,0,9.39,0,16.81,0,0,1673,517,0,313,0,843
2019,9,YX,Republic Airline,ROC,"Rochester, NY: Greater Rochester International",100,17,3.6,0,7.13,0,6.28,1,0,1036,520,0,203,0,313
2019,9,YX,Republic Airline,SAT,"San Antonio, TX: San Antonio International",51,4,1.41,0,0.59,0.52,1.48,2,0,165,47,0,33,15,70
2019,9,YX,Republic Airline,SAV,"Savannah, GA: Savannah/Hilton Head International",72,6,0.5,0,1.04,0,4.46,5,0,385,10,0,46,0,329
2019,9,YX,Republic Airline,SDF,"Louisville, KY: Louisville Muhammad Ali International",530,68,17.64,0.27,17.91,0,32.17,3,0,3810,699,33,993,0,2085
2019,9,YX,Republic Airline,SLC,"Salt Lake City, UT: Salt Lake City International",84,11,4.07,0,5.93,0,1,0,0,561,138,0,265,0,158
2019,9,YX,Republic Airline,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",82,5,0.19,0,2,0,2.81,0,0,124,7,0,41,0,76
2019,9,YX,Republic Airline,STL,"St. Louis, MO: St Louis Lambert International",291,26,3.77,0,11.59,0,10.64,0,1,928,104,0,309,0,515
2019,9,YX,Republic Airline,SYR,"Syracuse, NY: Syracuse Hancock International",124,12,3.05,0,2.89,0,6.06,0,0,753,124,0,125,0,504
